frecuencia_Hz,PSD_V2_Hz
0.0,1.7980344212756533e-06
97.65625000000001,1.575986618526046e-06
195.31250000000003,4.161874891228735e-06
292.96875000000006,9.848523387478835e-06
390.62500000000006,3.9708426302856514e-05
488.28125000000006,0.00021231844959409968
585.9375000000001,0.00017825022237651992
683.5937500000001,0.0009639086984544184
781.2500000000001,0.0021477228941288577
878.9062500000001,0.0024850198480528317
976.5625000000001,0.0018578114254543417
1074.2187500000002,0.0007731476198444701
1171.8750000000002,0.00033086928176377065
1269.5312500000002,0.0021469806084265936
1367.1875000000002,0.003196329457487102
1464.8437500000002,0.003106097884215285
1562.5000000000002,0.001598850341364254
1660.1562500000002,0.003374353810328305
1757.8125000000002,0.0009702513342021163
1855.4687500000002,0.0018399425817444987
1953.1250000000002,0.0016035161593396987
2050.7812500000005,0.0026061462745155545
2148.4375000000005,0.0033655146550545297
2246.0937500000005,0.001588135492288717
2343.7500000000005,0.001902210602327822
2441.4062500000005,0.002834888904235258
2539.0625000000005,0.001927863229734798
2636.7187500000005,0.0009438171277606952
2734.3750000000005,0.0010892580036548202
2832.0312500000005,0.0007998112193686591
2929.6875000000005,0.0005551233031251475
3027.3437500000005,0.00043693385031708896
3125.0000000000005,0.0003620664697619314
3222.6562500000005,0.0009496400784398231
3320.3125000000005,0.002058717545892702
3417.9687500000005,0.0009458812924436422
3515.6250000000005,0.000391541019625907
3613.2812500000005,0.0003799113275822906
3710.9375000000005,0.00035869395668372306
3808.5937500000005,0.0006510209782076871
3906.2500000000005,0.000956830211245192
4003.9062500000005,0.0008532736829231706
4101.562500000001,0.0003211385144775801
4199.218750000001,0.00022115259184590178
4296.875000000001,0.00027430273520766344
4394.531250000001,0.00043205413548838773
4492.187500000001,0.0007547185764123192
4589.843750000001,0.0005812138098127283
4687.500000000001,0.0004766964688108826
4785.156250000001,0.0016486756397716782
4882.812500000001,0.0019206446213557795
4980.468750000001,0.0005763295064495322
5078.125000000001,9.387202685508249e-05
5175.781250000001,0.00044632396370123474
5273.437500000001,0.0003952727311354449
5371.093750000001,0.00061744394881933
5468.750000000001,0.0009931409115871367
5566.406250000001,0.0004564862032245378
5664.062500000001,0.0005366578897932525
5761.718750000001,0.00015050617099677998
5859.375000000001,0.0006018991615327421
5957.031250000001,0.0008223937416305965
6054.687500000001,0.0007950502124198705
6152.343750000001,0.00037672619455009383
6250.000000000001,0.0004565988802036627
6347.656250000001,0.0005076652209737683
6445.312500000001,0.0002942263888988385
6542.968750000001,0.0005253399570365626
6640.625000000001,0.00019673715369322492
6738.281250000001,0.0005781260728687573
6835.937500000001,0.0007253011035133456
6933.593750000001,0.0006342095433511148
7031.250000000001,0.00037342217901825263
7128.906250000001,0.0005424079573933077
7226.562500000001,0.00044156679630119643
7324.218750000001,0.00048613190758387627
7421.875000000001,0.0004183494852106942
7519.531250000001,0.0007544843968585964
7617.187500000001,0.0007874719782093574
7714.843750000001,0.00034329902998288557
7812.500000000001,0.00034541233042457444
7910.156250000001,0.0002846986758463153
8007.812500000001,0.00033904853296922046
8105.468750000001,0.00030825499387362776
8203.125000000002,0.0010296265019654567
8300.781250000002,0.0005478658424675796
