frecuencia_Hz,amplitud_FFT_V
0.0,1.8474111129762604e-16
40.0,0.015086669646606793
80.0,0.008214081166885167
120.0,0.017653146552457588
160.0,0.019110242293893076
200.0,0.01730802604862821
240.0,0.014497257599574258
280.0,0.03611123524839646
320.0,0.036168824983654375
360.0,0.04641234726278287
400.0,0.05947868857593537
440.0,0.10341929669921897
480.0,0.11650116024856606
520.0,0.005684318354048406
560.0,0.06878958651049473
600.0,0.183938241254552
640.0,0.12953899963834495
680.0,0.2211202726840901
720.0,0.5080157419516034
760.0,0.18209221766345393
800.0,0.0948902308054276
840.0,0.23432651120269088
880.0,0.2993521358544755
920.0,0.480103094392049
960.0,0.1531325923605861
1000.0,0.16455921871848014
1040.0,0.05140493193955022
1080.0,0.2502807364862149
1120.0,0.32963580229074685
1160.0,0.2842638263501985
1200.0,0.10390544614417295
1240.0,0.12739106383393484
1280.0,0.32755149962003033
1320.0,0.22072810104446886
1360.0,0.14598451644260418
1400.0,0.06106544812675529
1440.0,0.13967580947141478
1480.0,0.3179602021192228
1520.0,0.0319996538746733
1560.0,0.4297864241537699
1600.0,0.2289212139914114
1640.0,0.37437621467351817
1680.0,0.1795090886314295
1720.0,0.1360861822880989
1760.0,0.3040469452314622
1800.0,0.20000312315730814
1840.0,0.23931951937001167
1880.0,0.19638778473794385
1920.0,0.27222668494110586
1960.0,0.6243118754702728
2000.0,0.19331283834991936
2040.0,0.3194487153908328
2080.0,0.6027962790587983
2120.0,0.2065253734421942
2160.0,0.11671248564947116
2200.0,0.2001838404719522
2240.0,0.3258810581266074
2280.0,0.5022588983510847
2320.0,0.35267108208137327
2360.0,0.16192769673671112
2400.0,0.270726122326202
2440.0,0.23001254220098039
2480.0,0.20813632057355985
2520.0,0.2375371737824072
2560.0,0.19081208843929132
2600.0,0.03685310633074176
2640.0,0.1491487667835904
2680.0,0.3618697183070777
2720.0,0.5091835777495217
2760.0,0.360427609825861
2800.0,0.30089331629970584
2840.0,0.22581890560606777
2880.0,0.4249331677476799
2920.0,0.21879896493834522
2960.0,0.22735600902048833
3000.0,0.13211007732140312
3040.0,0.7603561647877115
3080.0,0.42158095408409474
3120.0,0.21421701226084175
3160.0,0.583846346394016
3200.0,0.42141222434176917
3240.0,0.08971309039218335
3280.0,0.32732664454291255
3320.0,0.4890799124649489
3360.0,0.4082101564570135
3400.0,0.3004351696349861
3440.0,0.38119426558481884
3480.0,0.46382751549511786
3520.0,0.29861268486975046
3560.0,0.30680365437560747
3600.0,0.42203429487264077
3640.0,0.36261834685305416
3680.0,0.2785183302743402
3720.0,0.10944641309355302
3760.0,0.11052148443305548
3800.0,0.03534401972785161
3840.0,0.15021376690331129
3880.0,0.7559079742348213
3920.0,0.07342149463850518
3960.0,0.16688784068984344
4000.0,0.09594061938984244
4040.0,0.08613062497614282
4080.0,0.08059879468699774
4120.0,0.2364601471501118
4160.0,0.16036092020360587
4200.0,0.23972487978173512
4240.0,0.32559968957959773
4280.0,0.2165691630462275
4320.0,0.1523652893015933
4360.0,0.1836587830741605
4400.0,0.20819271684225132
4440.0,0.19476145490884106
4480.0,0.1285892365549805
4520.0,0.10315150734542929
4560.0,0.07828131291152415
4600.0,0.1707234137984434
4640.0,0.31703221141523863
4680.0,0.2730532917832693
4720.0,0.20163191123300905
4760.0,0.12886620025346912
4800.0,0.3415980442712395
4840.0,0.2270453333863023
4880.0,0.13469544813503123
4920.0,0.15815448170968643
4960.0,0.10278513780218214
5000.0,0.31262870219477135
5040.0,0.17786784866320599
5080.0,0.3361973070923588
5120.0,0.2804540183691638
5160.0,0.43842329684216463
5200.0,0.48327203919565226
5240.0,0.3374129024206684
5280.0,0.26327085825629126
5320.0,0.19711549340969844
5360.0,0.24421304511617523
5400.0,0.14487377040982094
5440.0,0.2298415676088146
5480.0,0.3344038919764274
5520.0,0.25388903692572934
5560.0,0.29743351011091074
5600.0,0.2082266722257451
5640.0,0.27988328841538446
5680.0,0.46573313275355704
5720.0,0.271729992564151
5760.0,0.22467832859595618
5800.0,0.21920638972944662
5840.0,0.14174165172641476
5880.0,0.37093509484109743
5920.0,0.38307566603858406
5960.0,0.26172633712253707
6000.0,0.15063462938184438
6040.0,0.3034455310965363
6080.0,0.2225250879513233
6120.0,0.2325230993564505
6160.0,0.11410307436013961
6200.0,0.21941923171769995
6240.0,0.244027226798023
6280.0,0.23636436181321088
6320.0,0.1535824782017598
6360.0,0.13231567347655557
6400.0,0.13269764019665886
6440.0,0.022206755273223293
6480.0,0.290114390346204
6520.0,0.1362421075593816
6560.0,0.31589079963326944
6600.0,0.2290954499545803
6640.0,0.2786044802040923
6680.0,0.25498296378962376
6720.0,0.21162735156740414
6760.0,0.13010406528223575
6800.0,0.18525030799974676
6840.0,0.16656333756219494
6880.0,0.15315003654957235
6920.0,0.15395372314900918
6960.0,0.2170304098393017
7000.0,0.26276260205107843
7040.0,0.16433770839044656
7080.0,0.10089324405813772
7120.0,0.24644869062099223
7160.0,0.10676354675511414
7200.0,0.1053357154173751
7240.0,0.22364405852549193
7280.0,0.18758048813732517
7320.0,0.07855093911569327
7360.0,0.24590783683763934
7400.0,0.5293018282453161
7440.0,0.34324985795635315
7480.0,0.2606374602376229
7520.0,0.18023615839654866
7560.0,0.15465179124654177
7600.0,0.14053416069214558
7640.0,0.12286439080265932
7680.0,0.2560565204480784
7720.0,0.11274645661422719
7760.0,0.21630057047971
7800.0,0.21429930232424013
7840.0,0.17087830497303588
7880.0,0.09216579748360984
7920.0,0.03818914295431222
7960.0,0.22708436200562837
8000.0,0.3256017187047495
8040.0,0.090098422128853
8080.0,0.12629311426386988
8120.0,0.2529456281180662
8160.0,0.07317843376641901
8200.0,0.11576363484652645
