frecuencia_Hz,amplitud_FFT_V
0.0,1.7053025658242405e-16
40.0,0.0700765448153127
80.0,0.050633361797452335
120.0,0.019918188306094244
160.0,0.08586684851111528
200.0,0.033385774270608216
240.0,0.06882551708129885
280.0,0.028066563763205966
320.0,0.07659040491088594
360.0,0.10798608510514004
400.0,0.11514506978768979
440.0,0.0508261615841561
480.0,0.12909318526906105
520.0,0.054120587743300544
560.0,0.2293183471519757
600.0,0.19345323111074741
640.0,0.20064697933443534
680.0,0.1413279253249725
720.0,0.13421537089028313
760.0,0.17458690575415636
800.0,0.26358147105426644
840.0,0.24167252853416826
880.0,0.20234059698734988
920.0,0.29088186868647337
960.0,0.41860585561439567
1000.0,0.3988101759467505
1040.0,0.4621981232711988
1080.0,0.4934765807773946
1120.0,0.2053120913759142
1160.0,0.3944237939641273
1200.0,0.35252652711507715
1240.0,0.2766734297585188
1280.0,0.4487685702475589
1320.0,0.515731763174804
1360.0,0.31517805110692443
1400.0,0.2452867780271828
1440.0,0.2769707455301955
1480.0,0.2904773632391153
1520.0,0.2054544808246615
1560.0,0.17934525565956602
1600.0,0.44012104779995426
1640.0,0.19162309615121048
1680.0,0.29812329491248235
1720.0,0.3794393567464105
1760.0,0.3906258209068794
1800.0,0.39507476696187077
1840.0,0.3950912885324205
1880.0,0.38718453103991174
1920.0,0.08753112958314342
1960.0,0.15390467097448884
2000.0,0.3298929375154194
2040.0,0.39507754830298053
2080.0,0.42162293131650785
2120.0,0.5629612776033869
2160.0,0.21032183277210484
2200.0,0.3034294360304852
2240.0,0.4141231170166243
2280.0,0.14589016258155163
2320.0,0.5026930060566908
2360.0,0.42838536021639245
2400.0,0.29458128249325854
2440.0,0.25160052182038695
2480.0,0.44571512820508835
2520.0,0.3427651043062598
2560.0,0.14020336071503695
2600.0,0.22740206863898108
2640.0,0.19448155523819746
2680.0,0.4672423360033664
2720.0,0.01788602119972757
2760.0,0.04734331874779153
2800.0,0.010907488322390108
2840.0,0.04769547214222112
2880.0,0.35122119983288325
2920.0,0.07205725105166448
2960.0,0.025061657505838716
3000.0,0.3698119158521471
3040.0,0.33994590011984777
3080.0,0.41187447642507913
3120.0,0.030972070359543507
3160.0,0.2670347336354372
3200.0,0.2670825349576562
3240.0,0.30408520365875774
3280.0,0.598779584338618
3320.0,0.055313404964194866
3360.0,0.07852548925045731
3400.0,0.481778889130652
3440.0,0.3150858404553202
3480.0,0.41177704260312303
3520.0,0.08955544404044494
3560.0,0.45735141945853314
3600.0,0.1375541734840881
3640.0,0.32749714505951827
3680.0,0.14634050168589607
3720.0,0.2187027809481972
3760.0,0.041756265565689794
3800.0,0.21760219799709735
3840.0,0.508462034981474
3880.0,0.12382963804667374
3920.0,0.2505152693790947
3960.0,0.45630569989792086
4000.0,0.14648550428614207
4040.0,0.4969340753173581
4080.0,0.1823725046613352
4120.0,0.16787046170844916
4160.0,0.5040292051935457
4200.0,0.020245142903776124
4240.0,0.2097618403456849
4280.0,0.17203795458290086
4320.0,0.07123743696227168
4360.0,0.107617703214772
4400.0,0.29597963952274275
4440.0,0.015111802731603407
4480.0,0.27824310306376715
4520.0,0.11379331965829069
4560.0,0.13269409630467466
4600.0,0.3000017521532277
4640.0,0.1512522932524256
4680.0,0.3524960519338631
4720.0,0.43036454820888803
4760.0,0.06538186198629403
4800.0,0.40279931756900594
4840.0,0.25313148910032907
4880.0,0.16653705401441368
4920.0,0.2855626023452568
