frecuencia_Hz,PSD_V2_Hz
0.0,7.786954622738956e-06
97.65625000000001,1.8769562427238597e-05
195.31250000000003,1.1710905832199268e-05
292.96875000000006,3.759955074588813e-05
390.62500000000006,0.00011335437302891757
488.28125000000006,0.000166148506011907
585.9375000000001,0.0002971823552172551
683.5937500000001,0.00030057361842393185
781.2500000000001,4.16829247848156e-05
878.9062500000001,0.0006009266774877168
976.5625000000001,0.0015832244511359075
1074.2187500000002,0.0007873740660657933
1171.8750000000002,0.0006663624195920688
1269.5312500000002,0.0011241703226948197
1367.1875000000002,0.001552729018987892
1464.8437500000002,0.0012729732679684887
1562.5000000000002,0.0013152676560218522
1660.1562500000002,0.0012994581136697512
1757.8125000000002,0.0019934320419051433
1855.4687500000002,0.0017170339496625148
1953.1250000000002,0.0015667539496735992
2050.7812500000005,0.001353089041711367
2148.4375000000005,0.0013767598934347888
2246.0937500000005,0.0015534899881582554
2343.7500000000005,0.0011320162428177679
2441.4062500000005,0.0007751681463488283
2539.0625000000005,0.0009635948903106449
2636.7187500000005,0.0004979394393689133
2734.3750000000005,0.000527850026061117
2832.0312500000005,0.0004368406287119653
2929.6875000000005,0.0008061083000119066
3027.3437500000005,0.0014077180526091166
3125.0000000000005,0.0007538944460456577
3222.6562500000005,0.0016240235402810142
3320.3125000000005,0.0012882722665608776
3417.9687500000005,0.0010419704771823751
3515.6250000000005,0.0018082771024468525
3613.2812500000005,0.001587251754013636
3710.9375000000005,0.0008171877510951964
3808.5937500000005,0.0010565565560116412
3906.2500000000005,0.0012809380944481569
4003.9062500000005,0.0020334280151291942
4101.562500000001,0.0017538894395067815
4199.218750000001,0.000998207135172279
4296.875000000001,0.0002083546310729116
4394.531250000001,0.000424500429915281
4492.187500000001,0.0007439501074488764
4589.843750000001,0.0005724283235571925
4687.500000000001,0.0011805836473305126
4785.156250000001,0.0009446490284744216
4882.812500000001,0.0003317516369213891
4980.468750000001,0.0014006135302137804
5078.125000000001,0.001537066571036334
5175.781250000001,0.0018595167951288621
5273.437500000001,0.0012716041634300535
5371.093750000001,0.0004730030013162854
5468.750000000001,0.0004941124245669172
5566.406250000001,0.00042302619250009075
5664.062500000001,0.0008036076268091681
5761.718750000001,0.0007714290115948358
5859.375000000001,0.0005849971721772895
