frecuencia_Hz,PSD_V2_Hz
0.0,3.64254828408789e-07
97.65625000000001,4.19844073874044e-07
195.31250000000003,3.414433542703628e-06
292.96875000000006,2.2105516138163502e-05
390.62500000000006,2.1361779093478138e-05
488.28125000000006,0.00015750874215541546
585.9375000000001,0.0005551332202690288
683.5937500000001,0.00029107927701791525
781.2500000000001,0.00046072087689073897
878.9062500000001,0.0005155685166901252
976.5625000000001,0.0019320306284513246
1074.2187500000002,0.0016463427373064928
1171.8750000000002,0.0005511408276070452
1269.5312500000002,0.0016233684005955626
1367.1875000000002,0.001878594607009905
1464.8437500000002,0.0010115267055711091
1562.5000000000002,0.0002624581515166024
1660.1562500000002,0.0009903860840862497
1757.8125000000002,0.00012397676104587818
1855.4687500000002,0.002980836852243563
1953.1250000000002,0.0061048525999328
2050.7812500000005,0.00320221752341235
2148.4375000000005,0.002276812715328936
2246.0937500000005,0.0019584255495838907
2343.7500000000005,0.00151509623363314
2441.4062500000005,0.0017327992291547138
2539.0625000000005,0.0013893320481053832
2636.7187500000005,0.0008140767912788323
2734.3750000000005,0.0029260814123755305
2832.0312500000005,0.004055379199806932
2929.6875000000005,0.003063383234655527
3027.3437500000005,0.0030126987845148345
3125.0000000000005,0.0021268874967587293
3222.6562500000005,0.002032630051771906
3320.3125000000005,0.0016008209300294202
3417.9687500000005,0.001139459452183301
3515.6250000000005,0.0015442089167589893
3613.2812500000005,0.0013036914153357019
3710.9375000000005,0.00027677062746538496
3808.5937500000005,0.0003111729625327266
3906.2500000000005,0.0006614346560921376
4003.9062500000005,0.0008019714796480161
4101.562500000001,0.0023854399537666733
4199.218750000001,0.0007210587900757895
4296.875000000001,0.00020264778611749776
4394.531250000001,0.0005810261636983173
4492.187500000001,0.0011236198365277158
4589.843750000001,0.002361464862205991
4687.500000000001,0.0018570528326726711
4785.156250000001,0.00127326880921327
4882.812500000001,0.0006456358895062414
4980.468750000001,0.0006190706744088806
5078.125000000001,0.0003126913706860954
5175.781250000001,0.00034071694776325164
5273.437500000001,0.00046408650483615086
5371.093750000001,0.0003812347460211117
5468.750000000001,0.0004655269257254871
5566.406250000001,0.00047882400752157964
5664.062500000001,0.0009377157498148056
5761.718750000001,0.0014108763043404321
5859.375000000001,0.0015108651992250706
5957.031250000001,0.0019643927033026402
6054.687500000001,0.0012021636956822568
6152.343750000001,0.00015637799879942814
6250.000000000001,0.00045936160039304386
6347.656250000001,0.000527018542470808
6445.312500000001,0.00011081111967351789
6542.968750000001,0.00044968795797563414
6640.625000000001,0.0005973637473885363
6738.281250000001,0.00041148966280182944
6835.937500000001,0.0002730724080866643
6933.593750000001,0.0003616317101417993
7031.250000000001,0.0008827307136062714
7128.906250000001,0.0009745102970631815
7226.562500000001,0.0007712450313954576
7324.218750000001,0.000663790891992166
7421.875000000001,0.0010592922480486963
7519.531250000001,0.0007055039068222307
7617.187500000001,0.0005819749726972463
7714.843750000001,0.00034815507161507493
7812.500000000001,0.00013390584082576142
7910.156250000001,0.00022139430105611588
8007.812500000001,5.386279231633196e-05
8105.468750000001,0.00022799914520623508
8203.125000000002,0.0005065381670496927
8300.781250000002,0.00038524710856554053
8398.437500000002,0.0003646192225938006
8496.093750000002,0.0003990963432821912
8593.750000000002,0.0005440316156963587
8691.406250000002,0.0006631457761341872
8789.062500000002,0.00043971220541042856
8886.718750000002,0.0005031941895573109
8984.375000000002,0.0004762684778279927
9082.031250000002,8.389933718373816e-05
9179.687500000002,9.921070098293146e-05
9277.343750000002,0.0002658495523055808
9375.000000000002,0.0003185461494928543
9472.656250000002,0.00024559592573343585
9570.312500000002,0.0001725425209077558
9667.968750000002,0.0003409649020931643
9765.625000000002,0.00014679706712472228
9863.281250000002,0.00011889388687635963
9960.937500000002,0.00025573915775850125
10058.593750000002,0.00013932602354677925
10156.250000000002,6.20841296400584e-05
10253.906250000002,0.0002149362642001122
10351.562500000002,0.00018878695464458995
10449.218750000002,9.82516692338265e-05
10546.875000000002,0.00010818910951282633
10644.531250000002,9.202015155565717e-05
10742.187500000002,6.844704526241415e-05
10839.843750000002,0.00015879651146099853
10937.500000000002,0.0002837801252273439
11035.156250000002,0.0002210091701386008
11132.812500000002,9.902922270429403e-05
11230.468750000002,8.501202149328127e-05
11328.125000000002,3.8331525765869036e-05
11425.781250000002,2.3511485668235133e-05
11523.437500000002,2.0165944139290306e-05
11621.093750000002,5.019385555748866e-05
11718.750000000002,0.0001182440606440257
11816.406250000002,8.052261097553007e-05
11914.062500000002,9.70871954629017e-05
12011.718750000002,5.2361630216964134e-05
12109.375000000002,6.392812873634048e-05
12207.031250000002,4.863419151745957e-05
12304.687500000002,1.5090219184466529e-05
12402.343750000002,1.8011280995206403e-05
12500.000000000002,0.00010331436014472434
12597.656250000002,7.207274525784258e-05
12695.312500000002,1.3182463220272317e-05
12792.968750000002,8.847858682262156e-05
12890.625000000002,9.627689552204851e-05
12988.281250000002,9.417308606997261e-05
13085.937500000002,9.270917224928888e-05
13183.593750000002,8.144833419969882e-05
13281.250000000002,7.501996929310411e-05
13378.906250000002,4.259504079090236e-06
13476.562500000002,5.6960865768889384e-05
13574.218750000002,6.017163380071111e-05
13671.875000000002,7.208464593565115e-05
13769.531250000002,4.3536110822687606e-05
13867.187500000002,2.5150809372143767e-05
13964.843750000002,6.487654514737174e-05
14062.500000000002,7.506057279372853e-05
14160.156250000002,3.297995350317165e-05
14257.812500000002,4.9130523218694376e-05
14355.468750000002,2.4887447159026638e-05
14453.125000000002,9.654559499086365e-06
14550.781250000002,2.3443008279071696e-06
14648.437500000002,1.1285674690802413e-05
14746.093750000002,8.798214690161226e-06
14843.750000000002,3.393739660808653e-05
14941.406250000002,6.370108266780587e-05
15039.062500000002,3.437833065283954e-05
15136.718750000002,6.878470647961317e-05
15234.375000000002,4.386109880329607e-05
15332.031250000002,3.220387367590648e-05
15429.687500000002,1.950940724247386e-05
15527.343750000002,1.5173111233305055e-05
15625.000000000002,2.4407057806278887e-05
15722.656250000002,2.9893879898111054e-05
15820.312500000002,2.7480233342168953e-05
15917.968750000002,1.8314116393590486e-05
16015.625000000002,5.450547951422454e-06
16113.281250000002,4.09082017993084e-06
16210.937500000002,4.076046305721338e-06
16308.593750000002,1.1342917408392081e-05
16406.250000000004,2.2060261516780316e-05
16503.906250000004,1.975258566546087e-05
16601.562500000004,2.4554926113564318e-05
16699.218750000004,4.5720353368801244e-05
16796.875000000004,2.2351940853355836e-05
16894.531250000004,2.338503628693205e-06
16992.187500000004,2.3842112334971528e-05
17089.843750000004,1.5504137796329427e-05
17187.500000000004,5.020554091231316e-06
17285.156250000004,1.3689741324826262e-05
17382.812500000004,1.7892564008551533e-05
17480.468750000004,1.465940955605481e-05
17578.125000000004,8.933963951434115e-06
17675.781250000004,1.893297104359342e-05
17773.437500000004,2.0261063902896854e-05
17871.093750000004,2.1465749948156664e-05
17968.750000000004,4.465776270857406e-06
18066.406250000004,7.944681144444988e-06
18164.062500000004,1.1428345989843663e-05
18261.718750000004,2.2586137605537222e-05
18359.375000000004,2.0979097078796763e-05
18457.031250000004,8.091778433908818e-06
