frecuencia_Hz,amplitud_FFT_V
0.0,7.105427357601002e-17
40.0,0.00984093440534214
80.0,0.011315364256220697
120.0,0.012273904212465653
160.0,0.013892099818238288
200.0,0.00992622878337724
240.0,0.023394893872946947
280.0,0.026776550934861757
320.0,0.02677705890768986
360.0,0.07901449617795901
400.0,0.035174062985968875
440.0,0.026930776603443646
480.0,0.05333282482919817
520.0,0.041512998901337105
560.0,0.10040557403475724
600.0,0.38275826946675906
640.0,0.09154263494521864
680.0,0.11891378111188704
720.0,0.056507287845580956
760.0,0.17988905996338156
800.0,0.2556406408434201
840.0,0.3033400446976205
880.0,0.08589089457386762
920.0,0.16793147191550567
960.0,0.08138079178597986
1000.0,0.7774549244575178
1040.0,0.12599831575837914
1080.0,0.66286531622946
1120.0,0.3411407356666351
1160.0,0.4468746399291882
1200.0,0.3069450120117058
1240.0,0.39233336711335265
1280.0,0.2207981594514436
1320.0,0.18069111608576854
1360.0,0.5446823626578935
1400.0,0.4196998901272234
1440.0,0.49477512299999327
1480.0,0.4294471769887069
1520.0,0.10701112017913367
1560.0,0.07387270616551579
1600.0,0.2473711318889882
1640.0,0.10264574154880618
1680.0,0.6055354452161787
1720.0,0.3615365021563897
1760.0,0.44866713901717803
1800.0,0.2794185826950814
1840.0,0.21475643558811602
1880.0,0.4536887044253894
1920.0,0.697213750552463
1960.0,0.4355648792395138
2000.0,0.5769226863416522
2040.0,0.3442636329379541
2080.0,0.3523711424930099
2120.0,0.640423276905414
2160.0,0.10720431387199167
2200.0,0.2965738724176531
2240.0,0.496981767140863
2280.0,0.2633053523654698
2320.0,0.45463638995157607
2360.0,0.2307108501903033
2400.0,0.29169090071039916
2440.0,0.4313788897945627
2480.0,0.4451058004723025
2520.0,0.33634270622786533
2560.0,0.047528486939380735
2600.0,0.41684353198641577
2640.0,0.26882877165750196
2680.0,0.4486084901231007
2720.0,0.10802470024498495
2760.0,0.4093087668503772
2800.0,0.6086869771195098
2840.0,0.2739811254609335
2880.0,0.6215491840883155
2920.0,0.48850641036691433
2960.0,0.2589320181013372
3000.0,0.37197324161830314
3040.0,0.700512771563376
3080.0,0.33495019535750636
3120.0,0.027108272960853406
3160.0,0.11127949010997207
3200.0,0.4219858027633434
3240.0,0.4452987669136156
3280.0,0.06761800087614248
3320.0,0.3164326331500339
3360.0,0.44107231951836084
3400.0,0.42879501099472334
3440.0,0.20539990507078895
3480.0,0.26801480583580456
3520.0,0.1401084887518886
3560.0,0.6032311574510146
3600.0,0.3464152988614546
3640.0,0.2879019527263014
3680.0,0.2873451621883588
3720.0,0.027234711495227198
3760.0,0.1118786932283745
3800.0,0.30871890079211944
3840.0,0.2728459165409704
3880.0,0.1592575308781086
3920.0,0.3081038700458934
3960.0,0.06438470136803535
4000.0,0.25180455668867746
4040.0,0.5085583415953624
4080.0,0.2901451679060624
4120.0,0.46698916928961054
4160.0,0.21012660918717102
4200.0,0.18090440319775766
4240.0,0.02455271433133162
4280.0,0.19738876877607667
4320.0,0.16998064907986674
4360.0,0.2076685957874599
4400.0,0.27398543865750213
4440.0,0.2844148535222947
4480.0,0.2112991388926011
4520.0,0.24526217185727447
4560.0,0.4506257106292556
4600.0,0.5006186882105002
4640.0,0.20832248811622558
4680.0,0.15303275378288497
4720.0,0.5463260136768394
4760.0,0.1840051377326741
4800.0,0.465555024607153
4840.0,0.2659025446422633
4880.0,0.15561132631493052
4920.0,0.22743498396120973
4960.0,0.20743477751433562
5000.0,0.1381483233395266
5040.0,0.13994747607038896
5080.0,0.15467298941981528
5120.0,0.14113519569597047
5160.0,0.26594732298723467
5200.0,0.05124596090557603
5240.0,0.10045200200472798
5280.0,0.2435494473871995
5320.0,0.22674968492627254
5360.0,0.08812379930606579
5400.0,0.321908236427197
5440.0,0.17520721434005015
5480.0,0.07992340940662318
5520.0,0.04525285058378931
5560.0,0.27770800038340543
5600.0,0.06315541929478247
5640.0,0.21585683457569807
5680.0,0.17105100959170336
5720.0,0.09675541753407813
5760.0,0.5386592170994492
5800.0,0.15624934428045612
5840.0,0.08795605206609443
5880.0,0.3795968374503452
5920.0,0.22579576923123018
5960.0,0.45189802074888874
6000.0,0.36064822414471703
6040.0,0.3108518471502364
6080.0,0.10440073648946349
6120.0,0.2250169014819487
6160.0,0.0944952248971019
6200.0,0.2300513838634688
6240.0,0.18510852941195677
6280.0,0.2599649681351996
6320.0,0.19926379879802963
6360.0,0.059161445871036986
6400.0,0.2708619497526856
6440.0,0.07777040606240727
6480.0,0.1275781809113659
6520.0,0.0922926862229191
6560.0,0.3403699006749458
6600.0,0.1276532584589422
6640.0,0.16702357645123542
6680.0,0.251063811746804
6720.0,0.22462128213966143
6760.0,0.09814145194883712
6800.0,0.19308548266499095
6840.0,0.11038638687700761
6880.0,0.18068635904322072
6920.0,0.08147959082221928
6960.0,0.12302011612133286
7000.0,0.3167290713371678
7040.0,0.2500947591396521
7080.0,0.2561476212566986
7120.0,0.08814995923196339
7160.0,0.28692096319311927
7200.0,0.19801072436256884
7240.0,0.06617950271425911
7280.0,0.1915039461041469
7320.0,0.24946792374386528
7360.0,0.25963036744002654
7400.0,0.3778255688369195
7440.0,0.15285207445111834
7480.0,0.1745176868311694
7520.0,0.2495458575958583
7560.0,0.3416669923806104
7600.0,0.11048066922876949
7640.0,0.05125050868928513
7680.0,0.1393667506902641
7720.0,0.13364812703073467
7760.0,0.14644144637677745
7800.0,0.13445914918006818
7840.0,0.1414462849511766
7880.0,0.21306241314951063
7920.0,0.1982372671386141
7960.0,0.06322621960239354
8000.0,0.04043679427057437
8040.0,0.1017773881157547
8080.0,0.16272200313668947
8120.0,0.04007637898190817
8160.0,0.33701088447368394
8200.0,0.22253593350332113
8240.0,0.1929539018258696
8280.0,0.10377227115882849
8320.0,0.14653458756036977
8360.0,0.16565023114045524
8400.0,0.24302359804745502
8440.0,0.10692220708347194
8480.0,0.29097195206368065
8520.0,0.28704295177449946
8560.0,0.12666138021167034
8600.0,0.20868584309899119
8640.0,0.2849387743301563
8680.0,0.22035620356776645
8720.0,0.1454029873872274
8760.0,0.16252345173060728
8800.0,0.1967062648058537
8840.0,0.05773009112605798
8880.0,0.04922535151583216
8920.0,0.18991093665089398
8960.0,0.28127334315114133
9000.0,0.07149635972359503
9040.0,0.08603694248951635
9080.0,0.03071672147971102
9120.0,0.032948813763311276
9160.0,0.045126258999730766
9200.0,0.10463789732404137
9240.0,0.12302273872718719
9280.0,0.0792122051018161
9320.0,0.1098503102109826
9360.0,0.2060929921283278
9400.0,0.1380633320138943
9440.0,0.15075515173247175
9480.0,0.12232894859386528
9520.0,0.1116937383426876
9560.0,0.10654973721038616
9600.0,0.1392238603060879
9640.0,0.2641476026006483
9680.0,0.103641119594624
9720.0,0.08822917876816085
9760.0,0.08652665122161854
9800.0,0.1031881193254786
9840.0,0.0732071823192601
9880.0,0.11666351688644357
9920.0,0.08699642116423234
9960.0,0.20051103461923026
10000.0,0.08368421574328647
10040.0,0.04239884342624057
10080.0,0.13479711328093655
10120.0,0.18421282957837368
10160.0,0.08832073391158576
10200.0,0.07272206269289183
10240.0,0.07498961287202088
10280.0,0.2255626900082133
10320.0,0.03473542312773918
10360.0,0.08521468301666286
10400.0,0.14626076262693405
10440.0,0.05692099265966384
10480.0,0.03791201661746848
10520.0,0.0804028588298455
10560.0,0.06758069064252895
10600.0,0.08644316447125547
10640.0,0.09956085336082027
10680.0,0.16137316653075875
10720.0,0.09337399496332359
10760.0,0.09345964054811083
10800.0,0.1642822379641962
10840.0,0.03919818949037298
10880.0,0.16992629180487942
10920.0,0.12966152117459262
10960.0,0.0760868134448834
11000.0,0.055035011933003315
11040.0,0.2156274928949372
11080.0,0.05593258354943782
11120.0,0.07967623161245697
11160.0,0.09267195437431028
11200.0,0.08892279646466553
11240.0,0.0993821153052826
11280.0,0.033298486437968865
11320.0,0.033710122462290985
11360.0,0.004246284912271232
11400.0,0.04240842021219994
11440.0,0.04873351511585614
11480.0,0.08985891686721136
11520.0,0.05759992769070219
11560.0,0.06110810595204135
11600.0,0.025353314838217848
11640.0,0.03436721186115276
11680.0,0.13647899075580464
11720.0,0.06370357733736702
11760.0,0.056151584650840525
11800.0,0.09583734172337986
11840.0,0.10635768154189887
11880.0,0.10116150781781166
11920.0,0.05102316899955896
11960.0,0.07226608599209194
12000.0,0.047214061733707235
12040.0,0.05707624441025765
12080.0,0.09722933650394533
12120.0,0.13731325974853076
12160.0,0.12255071460971073
12200.0,0.11098334638927772
12240.0,0.053652173991990584
12280.0,0.024729458078143474
12320.0,0.06492447318381978
12360.0,0.07299262096153983
12400.0,0.00793986213972156
12440.0,0.028210730437336854
12480.0,0.03634861251089856
12520.0,0.15406774047794813
12560.0,0.04922001763962809
12600.0,0.03293046343567713
12640.0,0.092455341681139
12680.0,0.04393788144750521
12720.0,0.05175441840471847
12760.0,0.07706383887464302
12800.0,0.08997150352238592
12840.0,0.09307419354522832
12880.0,0.060577855749527704
12920.0,0.047832851079514196
12960.0,0.03268783933953856
13000.0,0.06256983457059981
13040.0,0.10109006338731652
13080.0,0.053594907795656455
13120.0,0.09533443894055607
13160.0,0.04826669541090254
13200.0,0.03734085763152034
13240.0,0.1121882245595234
13280.0,0.07561516690742988
13320.0,0.08518545965437675
13360.0,0.04956837804449704
13400.0,0.04469577539337907
13440.0,0.028167955398201435
13480.0,0.04531067224488061
13520.0,0.07472885778058086
13560.0,0.08432992348713755
13600.0,0.014206416217364565
13640.0,0.08994314237754887
13680.0,0.08969307815476048
13720.0,0.031089629776418173
13760.0,0.04681295052339085
13800.0,0.06410991548559364
13840.0,0.04341882714651893
13880.0,0.03659768758538677
13920.0,0.04155800663739935
13960.0,0.04899191922753552
14000.0,0.07587888046148356
14040.0,0.04274469236897684
14080.0,0.10030593949614164
14120.0,0.07254573184261907
14160.0,0.024938234981836088
14200.0,0.08825044120005991
14240.0,0.06840128755187327
14280.0,0.031144352769159087
14320.0,0.09420944160935447
14360.0,0.03415496342597185
14400.0,0.0068357834750512264
14440.0,0.019098946949004655
14480.0,0.03950607863885163
14520.0,0.028200766621199153
14560.0,0.03030895497474902
14600.0,0.04776840976289304
14640.0,0.035051508477186376
14680.0,0.0359196145548934
14720.0,0.03370407105477463
14760.0,0.03791311049443518
14800.0,0.03205129592329586
14840.0,0.0023483650325092985
14880.0,0.054235306373472666
14920.0,0.05657294251326106
14960.0,0.07279907219719031
15000.0,0.06375812738993075
15040.0,0.01194069703744132
15080.0,0.06685554836928499
15120.0,0.018982225878839073
15160.0,0.10923861134531485
15200.0,0.07110852754965047
15240.0,0.05300160678647893
15280.0,0.02784946035857774
15320.0,0.09042523666035267
15360.0,0.0465002118648169
15400.0,0.04698202803474849
15440.0,0.023836344775167783
15480.0,0.03181972430583644
15520.0,0.05936313021619803
15560.0,0.02421050669148672
15600.0,0.024670347021994093
15640.0,0.06460124651200562
15680.0,0.03642604714017307
15720.0,0.017314813993833535
15760.0,0.08039510842395621
15800.0,0.009487635557316111
15840.0,0.06255471664681402
15880.0,0.025248053418584382
15920.0,0.035846349516286694
15960.0,0.018067167174521677
16000.0,0.022609448507060245
16040.0,0.013185981211516611
16080.0,0.04898497595759774
16120.0,0.013972324252331796
16160.0,0.01117962642111961
16200.0,0.023865216852797945
16240.0,0.03123536846667665
16280.0,0.05107234130753007
16320.0,0.03881587906146827
16360.0,0.03770456196127377
16400.0,0.03237243936403417
16440.0,0.0533327649010207
16480.0,0.0282620033632873
16520.0,0.03841191243122127
16560.0,0.03486919248054509
16600.0,0.020343225107032018
16640.0,0.04626883841297022
16680.0,0.06493758579109382
