frecuencia_Hz,amplitud_FFT_V
0.0,3.268496584496461e-17
40.0,0.03321528811403054
80.0,0.03367896717671132
120.0,0.027599163001939837
160.0,0.018838652293117618
200.0,0.03844810645767586
240.0,0.05185748084396551
280.0,0.07501970656041002
320.0,0.03955053414052917
360.0,0.10859557850202729
400.0,0.04242328430496775
440.0,0.14816382343670945
480.0,0.21219567495106317
520.0,0.11677950976712533
560.0,0.02896112699221912
600.0,0.11800556045407302
640.0,0.3569828919794226
680.0,0.27811835210849195
720.0,0.053452676766670745
760.0,0.28498819641944056
800.0,0.07050159422815111
840.0,0.14669445609228857
880.0,0.4600854365584735
920.0,0.14671791651866709
960.0,0.2055204283544547
1000.0,0.5208633256445562
1040.0,0.1650388430879719
1080.0,0.33891729300817386
1120.0,0.11475079507374471
1160.0,0.5233881380383105
1200.0,0.034394787262105146
1240.0,0.1903949186619205
1280.0,0.5298704643676281
1320.0,0.5961072531523948
1360.0,0.3473963216626143
1400.0,0.3923543808036032
1440.0,0.6687250887089742
1480.0,0.3956025961060013
1520.0,0.5887145155181466
1560.0,0.6820570855394484
1600.0,0.4537686510233355
1640.0,0.29686580996015594
1680.0,0.5616432103874432
1720.0,0.17527444501027467
1760.0,0.08532352855355674
1800.0,0.1678895587599662
1840.0,0.1807747309962643
1880.0,0.38840303832057105
1920.0,0.22113785911150358
1960.0,0.22396761772892518
2000.0,0.4493910771024995
2040.0,0.7494883410732416
2080.0,0.9242227244003192
2120.0,0.37814472594126713
2160.0,0.18941661507905566
2200.0,0.5487058496283246
2240.0,0.5802828601830393
2280.0,0.2646344428891439
2320.0,0.32022483367661064
2360.0,0.1271660300314376
2400.0,0.2204528574094517
2440.0,0.277086048539949
2480.0,0.3707278484887763
2520.0,0.2293139117914332
2560.0,0.4459107019694559
2600.0,0.3494548489983475
2640.0,0.873862131567888
2680.0,0.47377432250560453
2720.0,0.5814976275227154
2760.0,0.346447730140102
2800.0,0.367344397907711
2840.0,0.46755937033176914
2880.0,0.3496603873475263
2920.0,0.15454760287507005
2960.0,0.36809508403072827
3000.0,0.19159955714785956
3040.0,0.21133068491333643
3080.0,0.29244560199583663
3120.0,0.23704393961563988
3160.0,0.5538955158802604
3200.0,0.38740884518572327
3240.0,0.24438142005892996
3280.0,0.7028791960050738
3320.0,0.7368906726933541
3360.0,0.19821732987083895
3400.0,0.17182882499879829
3440.0,0.4536709362577254
3480.0,0.35853233129024015
3520.0,0.32423091576406016
3560.0,0.1610611421600528
3600.0,0.020595830741442875
3640.0,0.34869922471976145
3680.0,0.45511575522692854
3720.0,0.1937144172592853
3760.0,0.24682523620059202
3800.0,0.11647863961167258
3840.0,0.5890760567938621
3880.0,0.2908450587500438
3920.0,0.16656382493048147
3960.0,0.33787584532891174
4000.0,0.15190092319972986
4040.0,0.2124539028799705
4080.0,0.14170268436847475
4120.0,0.1449940384830571
4160.0,0.1979289206021451
4200.0,0.2345001442321723
4240.0,0.4918426225457129
4280.0,0.38207872860877407
4320.0,0.41719371163114655
4360.0,0.2179439840681668
4400.0,0.1557793313947092
4440.0,0.29496218737043484
4480.0,0.1459597307263898
4520.0,0.42358208304442285
4560.0,0.012689721442530284
4600.0,0.34587712544681226
4640.0,0.40569944984714096
4680.0,0.16155168638196205
4720.0,0.1971304002991979
4760.0,0.21273220567082826
4800.0,0.18200268369764325
4840.0,0.17484039808158092
4880.0,0.08963678967227476
4920.0,0.2422182460188399
4960.0,0.3552597012587226
