frecuencia_Hz,PSD_V2_Hz
0.0,5.418682457736415e-06
97.65625000000001,2.4770174302481303e-06
195.31250000000003,5.800446870017479e-06
292.96875000000006,4.314977315424346e-05
390.62500000000006,8.682740269316065e-05
488.28125000000006,0.00019078671737179464
585.9375000000001,0.000422131878531399
683.5937500000001,0.0005603114253074456
781.2500000000001,0.0005436837689074286
878.9062500000001,0.0006011696551686225
976.5625000000001,0.0006344257996076399
1074.2187500000002,0.001674308725811855
1171.8750000000002,0.0020163405298662426
1269.5312500000002,0.0006902913791374585
1367.1875000000002,0.0008484067520939444
1464.8437500000002,0.0003418614405890429
1562.5000000000002,0.000666055666225682
1660.1562500000002,0.00391559695816942
1757.8125000000002,0.0032074590273436093
1855.4687500000002,0.0013482829000220347
1953.1250000000002,0.0024906313391899805
2050.7812500000005,0.001316285014354935
2148.4375000000005,0.0005124197017197735
2246.0937500000005,0.0011119143205416393
2343.7500000000005,0.00414745727265797
2441.4062500000005,0.0018615711670207351
2539.0625000000005,0.0018865511569208595
2636.7187500000005,0.003979274952085484
2734.3750000000005,0.0018705233817229723
2832.0312500000005,0.0017725051438315393
2929.6875000000005,0.001182026149445648
3027.3437500000005,0.0014307144890803307
3125.0000000000005,0.0011287100921092176
3222.6562500000005,0.0007617939264726578
3320.3125000000005,0.0008575855611420427
3417.9687500000005,0.0005481409010815521
3515.6250000000005,0.0005422580762375725
3613.2812500000005,0.0007389598496721382
3710.9375000000005,0.0010646408624697611
3808.5937500000005,0.000979173874425381
3906.2500000000005,0.000542753762767564
4003.9062500000005,0.0008549675082360932
4101.562500000001,0.0007554839793913083
4199.218750000001,0.0006843234858198737
4296.875000000001,0.0008825438276886625
4394.531250000001,0.0012006149153687086
4492.187500000001,0.0010864520642503627
4589.843750000001,0.0003529656422252242
4687.500000000001,0.0006699798109700049
4785.156250000001,0.000781697587701745
4882.812500000001,0.0002366114609752279
4980.468750000001,0.00033988959742298165
5078.125000000001,0.0004430890987040616
5175.781250000001,0.0003815837717724149
5273.437500000001,0.0005954558074519914
5371.093750000001,0.00022335833428130167
5468.750000000001,0.00015890657431680578
5566.406250000001,0.0002785956249233329
5664.062500000001,5.0448751439614934e-05
5761.718750000001,0.00022398663418573216
5859.375000000001,0.0007265149887482666
5957.031250000001,0.0005496802549585861
6054.687500000001,0.0007414128494557783
6152.343750000001,0.0006605714995429345
6250.000000000001,0.00029167929309223
6347.656250000001,0.0002864095822717023
6445.312500000001,0.0003436215416012293
6542.968750000001,0.0007242055885258105
6640.625000000001,0.0005786859940726788
6738.281250000001,0.00021708527651621197
6835.937500000001,0.000532018082841788
6933.593750000001,0.0009064053726248011
7031.250000000001,0.0011492832287437742
7128.906250000001,0.0005526179735543354
7226.562500000001,0.00025707509647015
