frecuencia_Hz,amplitud_FFT_V
0.0,9.094947017729283e-17
40.0,0.0513795312378665
80.0,0.05085102080955515
120.0,0.05234016274482691
160.0,0.05689060524816767
200.0,0.0848480330161149
240.0,0.06968644517942524
280.0,0.03989021418397457
320.0,0.038919164132935516
360.0,0.1662880356566983
400.0,0.07626235110881426
440.0,0.1419303687898966
480.0,0.08944733076226119
520.0,0.0763126058100027
560.0,0.1890356162761645
600.0,0.10783642998587273
640.0,0.0075992071860115995
680.0,0.34976857474718664
720.0,0.03404164754836355
760.0,0.0411372566649535
800.0,0.17918698075670966
840.0,0.3607417128078786
880.0,0.23833595494415669
920.0,0.30386925444379975
960.0,0.10827403631052446
1000.0,0.43209640069353455
1040.0,0.2057313551083921
1080.0,0.30222178779895414
1120.0,0.41618168689509905
1160.0,0.3845470608074746
1200.0,0.49282212492568506
1240.0,0.39836193002419074
1280.0,0.28757140144182847
1320.0,0.5347875201897855
1360.0,0.2709586108431862
1400.0,0.2582000154063669
1440.0,0.2628854082329038
1480.0,0.0794917601728294
1520.0,0.025318077603490793
1560.0,0.29411454094607686
1600.0,0.3553356289980732
1640.0,0.1743762440432552
1680.0,0.7260164750006474
1720.0,0.5098551133044374
1760.0,0.5861249531648144
1800.0,0.1925307428716165
1840.0,0.2744067024018858
1880.0,0.27598164463739744
1920.0,0.8218977257357636
1960.0,0.2869125858664942
2000.0,0.555944712188138
2040.0,0.7396139023845753
2080.0,0.3155933676474285
2120.0,0.08625815322456509
2160.0,0.318128701115212
2200.0,0.32201646801211425
2240.0,0.4239748530795117
2280.0,0.05554556651277362
2320.0,0.17451902468964703
2360.0,0.9743210736401634
2400.0,0.37080825831677267
2440.0,0.032852085694156305
2480.0,0.2694423935534137
2520.0,0.2819608778461127
2560.0,0.16334191894344705
2600.0,0.8769602068015118
2640.0,0.4425364832930851
2680.0,0.5592617605481282
2720.0,0.41129588098207076
2760.0,0.4230062226737521
2800.0,0.1386583221449125
2840.0,0.2666461423182031
2880.0,0.6047959798875762
2920.0,0.12551780716547295
2960.0,0.3965383815106597
3000.0,0.20246062019012145
3040.0,0.3610489374496158
3080.0,0.1675057460971783
3120.0,0.30095838520942114
3160.0,0.22304591188682799
3200.0,0.08796420245891433
3240.0,0.30542721815561275
3280.0,0.5141691281113064
3320.0,0.21685011310346386
3360.0,0.19942933941646385
3400.0,0.26724428440154085
3440.0,0.16558795070525503
3480.0,0.2334959747999848
3520.0,0.0590205420165605
3560.0,0.4295418114144025
3600.0,0.3882139152855647
3640.0,0.12141059298866323
3680.0,0.42702737791568113
3720.0,0.21716468320250196
3760.0,0.6053406596354526
3800.0,0.47735478804412595
3840.0,0.05741382813322131
3880.0,0.18301866068953107
3920.0,0.08640687634958756
3960.0,0.3726000070163267
4000.0,0.23671898789205661
4040.0,0.15902953158527963
4080.0,0.12988945609447217
4120.0,0.10081409355158558
4160.0,0.30353040574214335
4200.0,0.149788716362344
4240.0,0.2814245408379178
4280.0,0.3054965604733832
4320.0,0.3806323145188476
